City_Name,Restaurant_Name,Request_Time_Local,Final_Delivery_Time_Local,Order_Status,Item_Name,Item_quantity,Customizations,Customization_Cost_Local,Special_Instructions,Item_Price,Order_Price,Currency
Washington D.C.,Taco Bell (7791 Sudley Rd),2020-09-27T23:10:50.000Z,2020-09-28T00:30:37.000Z,completed,2 Chicken Chalupas Supreme Combo,2,Chicken,0.88,,9.58,0.2,USD
Washington D.C.,Taco Bell (7791 Sudley Rd),2020-09-27T23:10:50.000Z,2020-09-28T00:30:37.000Z,completed,Fire Sauce Packet,4,"",,,0.0,0.2,USD
Washington D.C.,Taco Bell (7791 Sudley Rd),2020-09-27T23:10:50.000Z,2020-09-28T00:30:37.000Z,completed,Hot Sauce Packet,4,"",,,0.0,0.2,USD
Washington D.C.,Rangoli,2020-09-22T20:57:46.000Z,2020-09-22T21:34:11.000Z,completed,Mango Chutney,1,"",,,4.0,30.78,USD
Washington D.C.,Rangoli,2020-09-22T20:57:46.000Z,2020-09-22T21:34:11.000Z,completed,Tandori Chicken,2,"",,,14.99,30.78,USD
Washington D.C.,Grill Kabob (Manassas Mall),2020-09-13T14:11:41.000Z,2020-09-13T15:12:16.000Z,completed,Chicken Kebab Platter,1,"",,,15.99,10.68,USD
Washington D.C.,Rangoli,2020-09-01T19:24:05.000Z,2020-09-01T20:06:32.000Z,completed,Chilly Chicken,1,"",,,15.99,74.0,USD
Washington D.C.,Rangoli,2020-09-01T19:24:05.000Z,2020-09-01T20:06:32.000Z,completed,Roti,1,"",,,2.99,74.0,USD
Washington D.C.,Rangoli,2020-09-01T19:24:05.000Z,2020-09-01T20:06:32.000Z,completed,Dal Makhani,1,"",,,13.99,74.0,USD
Washington D.C.,Rangoli,2020-09-01T19:24:05.000Z,2020-09-01T20:06:32.000Z,completed,Parantha,2,"",,,3.99,74.0,USD
Washington D.C.,Rangoli,2020-09-01T19:24:05.000Z,2020-09-01T20:06:32.000Z,completed,Rice Pudding,1,"",,,4.99,74.0,USD
Washington D.C.,Rangoli,2020-09-01T19:24:05.000Z,2020-09-01T20:06:32.000Z,completed,Stuffed Shahi naan,1,"",,,4.5,74.0,USD
Washington D.C.,Rangoli,2020-09-01T19:24:05.000Z,2020-09-01T20:06:32.000Z,completed,Rasmalai,1,"",,,4.99,74.0,USD
Washington D.C.,Rangoli,2020-09-01T19:24:05.000Z,2020-09-01T20:06:32.000Z,completed,Vegetable Samosa,1,"",,,4.99,74.0,USD
Washington D.C.,Pizza Boli's (8800 Commerce Ct),2020-09-01T00:48:35.000Z,2020-09-01T03:48:55.000Z,completed,Jumbo Slice Carrot Cake,1,"",,,5.99,51.4,USD
Washington D.C.,Pizza Boli's (8800 Commerce Ct),2020-09-01T00:48:35.000Z,2020-09-01T03:48:55.000Z,completed,Jumbo Slice Chocolate Cake,1,"",,,5.99,51.4,USD
Washington D.C.,Pizza Boli's (8800 Commerce Ct),2020-09-01T00:48:35.000Z,2020-09-01T03:48:55.000Z,completed,Bread Sticks,1,"",,,6.99,51.4,USD
Washington D.C.,Pizza Boli's (8800 Commerce Ct),2020-09-01T00:48:35.000Z,2020-09-01T03:48:55.000Z,completed,Veggie Fettuccine Alfredo,2,"",,,14.99,51.4,USD
Washington D.C.,Burger King (8889 Centerville Road),2020-08-31T23:48:48.000Z,2020-09-01T00:37:39.000Z,canceled,Impossible™ Whopper,1,Cheese,0.8,,6.99,0.0,USD
Washington D.C.,Burger King (8889 Centerville Road),2020-08-31T23:48:48.000Z,2020-09-01T00:37:39.000Z,canceled,French Fries,1,Large,0.1,,2.99,0.0,USD
Washington D.C.,Burger King (8889 Centerville Road),2020-08-31T23:48:48.000Z,2020-09-01T00:37:39.000Z,canceled,Impossible™ Whopper,1,No Lettuce,0.0,,6.99,0.0,USD
Washington D.C.,Burger King (8889 Centerville Road),2020-08-31T23:48:48.000Z,2020-09-01T00:37:39.000Z,canceled,HERSHEY'S® Sundae Pie,1,"",,,2.69,0.0,USD
Washington D.C.,Burger King (8889 Centerville Road),2020-08-31T23:48:48.000Z,2020-09-01T00:37:39.000Z,canceled,Impossible™ Whopper,1,Medium French Fries,2.99,,6.99,0.0,USD
Washington D.C.,Burger King (8889 Centerville Road),2020-08-31T23:48:48.000Z,2020-09-01T00:37:39.000Z,canceled,Spicy Nuggets - 10 Pc,1,"Ranch Sauce, Honey Mustard Sauce",0.0,,1.49,0.0,USD
Washington D.C.,Malaysian Kopitiam,2020-08-31T13:16:35.000Z,2020-08-31T14:19:59.000Z,completed,ABC  Ice Kacang,2,"",,,6.0,49.49,USD
Washington D.C.,Malaysian Kopitiam,2020-08-31T13:16:35.000Z,2020-08-31T14:19:59.000Z,completed,Milo Ice,2,"",,,4.0,49.49,USD
Washington D.C.,Malaysian Kopitiam,2020-08-31T13:16:35.000Z,2020-08-31T14:19:59.000Z,completed,Nasi Lemak Rice,2,"Red Sambal, Extra peanuts",0.5,,13.0,49.49,USD
Washington D.C.,Malaysian Kopitiam,2020-08-31T13:16:35.000Z,2020-08-31T14:19:59.000Z,completed,Nasi Lemak Rice,2,Extra Hard boiled egg,1.0,,13.0,49.49,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2020-08-28T21:12:59.000Z,2020-08-28T22:42:56.000Z,completed,Chicken Quesadilla,1,Chipotle Sauce,0.46,,4.67,12.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2020-08-28T21:12:59.000Z,2020-08-28T22:42:56.000Z,completed,Fire Sauce Packet,4,"",,,0.0,12.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2020-08-28T21:12:59.000Z,2020-08-28T22:42:56.000Z,completed,Chalupa Supreme,6,No Lettuce,0.0,,3.62,12.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2020-08-28T21:12:59.000Z,2020-08-28T22:42:56.000Z,completed,Chalupa Supreme,6,Chalupa Supreme - Chicken,0.7,,3.62,12.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2020-08-28T21:12:59.000Z,2020-08-28T22:42:56.000Z,completed,Cheese Quesadilla,2,Chipotle Sauce,0.46,,3.26,12.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2020-08-28T21:12:59.000Z,2020-08-28T22:42:56.000Z,completed,Cheesy Bean and Rice Burrito,2,Onions,0.34,,1.63,12.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2020-08-28T21:12:59.000Z,2020-08-28T22:42:56.000Z,completed,Brisk® Mango Fiesta,2,Large Brisk® Mango Fiesta,0.47,,2.09,12.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2020-08-28T21:12:59.000Z,2020-08-28T22:42:56.000Z,completed,Chalupa Supreme,6,Onions,0.34,,3.62,12.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2020-08-28T21:12:59.000Z,2020-08-28T22:42:56.000Z,completed,Chalupa Supreme,6,"Chipotle Sauce, Creamy Jalapeño Sauce",0.46,,3.62,12.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2020-08-28T21:12:59.000Z,2020-08-28T22:42:56.000Z,completed,Cheese Quesadilla,2,Onions,0.34,,3.26,12.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2020-08-28T21:12:59.000Z,2020-08-28T22:42:56.000Z,completed,Chicken Quesadilla,1,Onions,0.34,,4.67,12.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2020-08-28T21:12:59.000Z,2020-08-28T22:42:56.000Z,completed,Diablo Sauce Packet,4,"",,,0.0,12.7,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2020-08-28T21:12:59.000Z,2020-08-28T22:42:56.000Z,completed,Hot Sauce Packet,4,"",,,0.0,12.7,USD
Washington D.C.,IHOP (Sudley Rd),2020-08-19T21:24:00.000Z,2020-08-19T21:52:26.000Z,completed,Create Your Own Omelette,2,"Crispy Hash Browns, Jack & Cheddar Blend, Hash Browns, Standard",0.0,,8.79,31.38,USD
Washington D.C.,IHOP (Sudley Rd),2020-08-19T21:24:00.000Z,2020-08-19T21:52:26.000Z,completed,Create Your Own Omelette,2,"Sautéed Green Peppers & Onions, Fresh Tomatoes, Sautéed Mushrooms",0.89,,8.79,31.38,USD
Washington D.C.,IHOP (Sudley Rd),2020-08-19T21:24:00.000Z,2020-08-19T21:52:26.000Z,completed,Grilled Buttermilk Biscuit,1,"",,,1.99,31.38,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2020-08-13T00:52:26.000Z,2020-08-13T01:48:34.000Z,completed,2 Chicken Chalupas Supreme Combo,2,"Large Brisk® Mango Fiesta, Soft Taco, Chalupa Supreme - Chicken, Potatoes, No Lettuce",0.0,,9.58,43.97,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2020-08-13T00:52:26.000Z,2020-08-13T01:48:34.000Z,completed,2 Chicken Chalupas Supreme Combo,2,"Chipotle Sauce, Creamy Jalapeño Sauce",0.41,,9.58,43.97,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2020-08-13T00:52:26.000Z,2020-08-13T01:48:34.000Z,completed,2 Chicken Chalupas Supreme Combo,2,Onions,0.23,,9.58,43.97,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2020-08-13T00:52:26.000Z,2020-08-13T01:48:34.000Z,completed,2 Chicken Chalupas Supreme Combo,2,"Cheese, 3 Cheese Blend",0.53,,9.58,43.97,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2020-08-13T00:52:26.000Z,2020-08-13T01:48:34.000Z,completed,Cheesy Potato Griller,2,Onions,0.23,,2.33,43.97,USD
Washington D.C.,Taco Bell (8891 Centreville Road),2020-08-13T00:52:26.000Z,2020-08-13T01:48:34.000Z,completed,Cheesy Potato Griller,2,"Chipotle Sauce, Creamy Jalapeño Sauce",0.41,,2.33,43.97,USD
Washington D.C.,IHOP (Sudley Rd),2020-08-05T09:37:42.000Z,2020-08-05T10:10:59.000Z,completed,Create Your Own Pancake Combo,1,"Crispy Hash Browns, 2 Buttermilk Chocolate Chip Pancakes, 2 Turkey Bacon Strips, 2 Scrambled",0.0,,9.79,46.9,USD
Washington D.C.,IHOP (Sudley Rd),2020-08-05T09:37:42.000Z,2020-08-05T10:10:59.000Z,completed,House-Made Milkshakes,1,"Strawberry (made with real fruit), Vanilla",0.0,,3.99,46.9,USD
Washington D.C.,IHOP (Sudley Rd),2020-08-05T09:37:42.000Z,2020-08-05T10:10:59.000Z,completed,Belgian Waffle,1,"",,,7.29,46.9,USD
Washington D.C.,IHOP (Sudley Rd),2020-08-05T09:37:42.000Z,2020-08-05T10:10:59.000Z,completed,Chicken Fajita Omelette,1,"Crispy Hash Browns, Hash Browns, Standard",0.0,,11.99,46.9,USD
Washington D.C.,IHOP (Sudley Rd),2020-08-05T09:37:42.000Z,2020-08-05T10:10:59.000Z,completed,Create Your Own Pancake Combo,1,2 Scrambled Eggs with Cheddar Cheese,0.79,,9.79,46.9,USD
Washington D.C.,Saravana Palace,2020-08-02T21:08:29.000Z,2020-08-02T22:28:17.000Z,completed,Pongal,1,"",,,8.99,38.5,USD
Washington D.C.,Saravana Palace,2020-08-02T21:08:29.000Z,2020-08-02T22:28:17.000Z,completed,Ras Malai,1,"",,,3.95,38.5,USD
Washington D.C.,Saravana Palace,2020-08-02T21:08:29.000Z,2020-08-02T22:28:17.000Z,completed,Badam Halwa,1,"",,,3.95,38.5,USD
Washington D.C.,Saravana Palace,2020-08-02T21:08:29.000Z,2020-08-02T22:28:17.000Z,completed,Medhu Vada - 2Pc.,1,"",,,4.49,38.5,USD
Washington D.C.,Saravana Palace,2020-08-02T21:08:29.000Z,2020-08-02T22:28:17.000Z,completed,Plain Uthappam,1,"Onion, Hot Green Chilli, Tomato",0.49,,7.99,38.5,USD
Washington D.C.,Saravana Palace,2020-08-02T20:52:12.000Z,2020-08-02T21:02:12.000Z,unfulfilled,Medhu Vada - 2Pc.,1,"",,,4.49,0.0,USD
Washington D.C.,Saravana Palace,2020-08-02T20:52:12.000Z,2020-08-02T21:02:12.000Z,unfulfilled,Pesarattu Upma,1,"",,,9.99,0.0,USD
Washington D.C.,Saravana Palace,2020-08-02T20:52:12.000Z,2020-08-02T21:02:12.000Z,unfulfilled,Pongal,1,"",,,8.99,0.0,USD
Washington D.C.,Saravana Palace,2020-08-02T20:52:12.000Z,2020-08-02T21:02:12.000Z,unfulfilled,Ras Malai,2,"",,,3.95,0.0,USD
Washington D.C.,Panda Express (10689 Sudley Manor Drive),2020-07-27T12:49:38.000Z,2020-07-27T13:21:31.000Z,completed,Plate,2,"SweetFire Chicken Breast, Kung Pao Chicken, Chow Mein, Fried Rice",0.0,,9.4,46.61,USD
Washington D.C.,Panda Express (10689 Sudley Manor Drive),2020-07-27T12:49:38.000Z,2020-07-27T13:21:31.000Z,completed,Veggie Spring Roll,8,Small,0.0,,2.35,46.61,USD
Washington D.C.,"McDonald's® (Riverdale, Md - Riverdale Road)",2020-07-26T00:49:37.000Z,2020-07-26T01:20:00.000Z,completed,40 McNuggets,1,"Tangy Honey Mustard, Hot Mustard Dipping Sauce, Creamy Ranch Sauce, Spicy Buffalo",0.0,,11.18,23.87,USD
Washington D.C.,"McDonald's® (Riverdale, Md - Riverdale Road)",2020-07-26T00:49:37.000Z,2020-07-26T01:20:00.000Z,completed,Crispy Buttermilk Chicken,1,"Gourmet Bun, Shredded Lettuce, Salt, Mayonnaise, Ice, Roma Tomato - 3 Slices, Large Sweet Iced Tea, Crispy Chicken Filet",0.0,,5.29,23.87,USD
Washington D.C.,"McDonald's® (Riverdale, Md - Riverdale Road)",2020-07-26T00:49:37.000Z,2020-07-26T01:20:00.000Z,completed,Crispy Buttermilk Chicken,1,Crispy Buttermilk Chicken Meal Large,3.7,,5.29,23.87,USD
Washington D.C.,"McDonald's® (Riverdale, Md - Riverdale Road)",2020-07-26T00:49:37.000Z,2020-07-26T01:20:00.000Z,completed,Crispy Buttermilk Chicken,1,American Cheese,0.4,,5.29,23.87,USD
Washington D.C.,Taco Bell (1300 Holton Lane),2020-07-26T00:43:39.000Z,2020-07-26T01:43:28.000Z,completed,2 Chicken Chalupas Supreme Combo,3,"Large Brisk® Mango Fiesta, Soft Taco, Chalupa Supreme - Chicken, Potatoes, No Lettuce",0.0,,11.1,96.21,USD
Washington D.C.,Taco Bell (1300 Holton Lane),2020-07-26T00:43:39.000Z,2020-07-26T01:43:28.000Z,completed,2 Chicken Chalupas Supreme Combo,3,"Chipotle Sauce, Creamy Jalapeño Sauce",0.46,,11.1,96.21,USD
Washington D.C.,Taco Bell (1300 Holton Lane),2020-07-26T00:43:39.000Z,2020-07-26T01:43:28.000Z,completed,Chicken Quesadilla,1,Chipotle Sauce,0.46,,4.67,96.21,USD
Washington D.C.,Taco Bell (1300 Holton Lane),2020-07-26T00:43:39.000Z,2020-07-26T01:43:28.000Z,completed,Soft Taco,2,Extra Cheese,0.57,,1.63,96.21,USD
Washington D.C.,Taco Bell (1300 Holton Lane),2020-07-26T00:43:39.000Z,2020-07-26T01:43:28.000Z,completed,Cheese Quesadilla,2,Chipotle Sauce,0.46,,3.26,96.21,USD
Washington D.C.,Taco Bell (1300 Holton Lane),2020-07-26T00:43:39.000Z,2020-07-26T01:43:28.000Z,completed,2 Chicken Chalupas Supreme Combo,3,"Extra Cheese, Cheese, Extra 3 Cheese Blend",0.57,,11.1,96.21,USD
Washington D.C.,Taco Bell (1300 Holton Lane),2020-07-26T00:43:39.000Z,2020-07-26T01:43:28.000Z,completed,7-Layer Burrito,2,Black Beans,0.0,,3.73,96.21,USD
Washington D.C.,Taco Bell (1300 Holton Lane),2020-07-26T00:43:39.000Z,2020-07-26T01:43:28.000Z,completed,7-Layer Burrito,2,"Chipotle Sauce, Creamy Jalapeño Sauce",0.46,,3.73,96.21,USD
Washington D.C.,Taco Bell (1300 Holton Lane),2020-07-26T00:43:39.000Z,2020-07-26T01:43:28.000Z,completed,Brisk® Mango Fiesta,2,Large Brisk® Mango Fiesta,0.47,,2.09,96.21,USD
Washington D.C.,Taco Bell (1300 Holton Lane),2020-07-26T00:43:39.000Z,2020-07-26T01:43:28.000Z,completed,Soft Taco,2,Potatoes,0.0,,1.63,96.21,USD
Washington D.C.,Taco Bell (1300 Holton Lane),2020-07-26T00:43:39.000Z,2020-07-26T01:43:28.000Z,completed,Soft Taco,2,"Chipotle Sauce, Creamy Jalapeño Sauce",0.46,,1.63,96.21,USD
Washington D.C.,"Five Guys (3500 East-West Hwy, Unit 1280) MD - 4004",2020-07-25T17:29:34.000Z,2020-07-25T18:25:19.000Z,completed,Little Bacon Burger,1,"Hot Sauce (+0 calories), Extra Bacon (+ 80 calories), Green Peppers (+5 calories), Pickle (+5 calories), Grilled Onions (+ 10 calories), Mayo (+110 calories), Jalapeno Peppers (+ 5 calories), Grilled Mushrooms (+20 calories), Onions (+10 calories)",0.0,,8.35,37.47,USD
Washington D.C.,"Five Guys (3500 East-West Hwy, Unit 1280) MD - 4004",2020-07-25T17:29:34.000Z,2020-07-25T18:25:19.000Z,completed,Little Bacon Burger,1,Add Cheese (+ 70 calories),1.01,,8.35,37.47,USD
Washington D.C.,"Five Guys (3500 East-West Hwy, Unit 1280) MD - 4004",2020-07-25T17:29:34.000Z,2020-07-25T18:25:19.000Z,completed,Large Cajun Fries,1,"",,,7.11,37.47,USD
Washington D.C.,"Five Guys (3500 East-West Hwy, Unit 1280) MD - 4004",2020-07-25T17:29:34.000Z,2020-07-25T18:25:19.000Z,completed,Veggie Sandwich,1,"Pickle (+5 calories), Grilled Onions (+ 10 calories), Mayo (+110 calories), Tomato (+10 calories), Mustard (+ 0 calories), Ketchup (+30 calories), Grilled Mushrooms (+20 calories)",0.0,,4.96,37.47,USD
Washington D.C.,"Five Guys (3500 East-West Hwy, Unit 1280) MD - 4004",2020-07-25T17:29:34.000Z,2020-07-25T18:25:19.000Z,completed,Large Fries,1,"",,,7.11,37.47,USD
Washington D.C.,"Five Guys (3500 East-West Hwy, Unit 1280) MD - 4004",2020-07-25T17:29:34.000Z,2020-07-25T18:25:19.000Z,completed,Veggie Sandwich,1,Add Extra Patty (+ 300 calories),2.47,,4.96,37.47,USD
Washington D.C.,Starbucks (Greenway Shopping Center),2020-07-25T11:14:19.000Z,2020-07-25T12:14:47.000Z,failed,Chicken Caprese,2,"",,,7.75,0.0,USD
Washington D.C.,Starbucks (Greenway Shopping Center),2020-07-25T11:14:19.000Z,2020-07-25T12:14:47.000Z,failed,Tomato & Mozzarella,1,"",,,6.85,0.0,USD
Washington D.C.,Starbucks (Greenway Shopping Center),2020-07-25T11:14:19.000Z,2020-07-25T12:14:47.000Z,failed,Blueberry Muffin,1,"Not Warmed, Warmed",0.0,,2.95,0.0,USD
Washington D.C.,Starbucks (Greenway Shopping Center),2020-07-25T11:14:19.000Z,2020-07-25T12:14:47.000Z,failed,Chocolate Croissant,6,Warmed,0.0,,3.45,0.0,USD
Washington D.C.,Starbucks (Greenway Shopping Center),2020-07-25T11:09:31.000Z,2020-07-25T11:50:02.000Z,completed,Chicken Caprese,1,"",,,7.75,20.95,USD
Washington D.C.,Starbucks (Greenway Shopping Center),2020-07-25T11:09:31.000Z,2020-07-25T11:50:02.000Z,completed,Tomato & Mozzarella,1,"",,,6.85,20.95,USD
Washington D.C.,Starbucks (Greenway Shopping Center),2020-07-25T11:09:31.000Z,2020-07-25T11:50:02.000Z,completed,Double Chocolate Chunk Brownie,1,"Not Warmed, Warmed",0.0,,3.45,20.95,USD
Washington D.C.,Chipotle Mexican Grill (5506 Cherrywood Ln Ste G),2020-07-12T22:30:57.000Z,2020-07-12T22:57:13.000Z,completed,Burrito,2,"White Rice, Black Beans, Tomatillo-Green Chili Salsa, Fresh Tomato Salsa, Cheese, Fajita Veggies, Sour Cream, Veggie (Includes Guacamole), Guacamole",0.0,,7.5,48.3,USD
Washington D.C.,Chipotle Mexican Grill (5506 Cherrywood Ln Ste G),2020-07-12T22:30:57.000Z,2020-07-12T22:57:13.000Z,completed,Burrito Bowl,1,"Roasted Chili-Corn Salsa, White Rice, Black Beans, Tomatillo-Green Chili Salsa, Chicken, Tortilla on the Side, Fresh Tomato Salsa, Cheese, Sour Cream",0.0,,7.5,48.3,USD
Washington D.C.,Chipotle Mexican Grill (5506 Cherrywood Ln Ste G),2020-07-12T22:30:57.000Z,2020-07-12T22:57:13.000Z,completed,Burrito Bowl,2,"Roasted Chili-Corn Salsa, Tomatillo-Green Chili Salsa, Black Beans, Tortilla on the Side, Fresh Tomato Salsa, Cheese, Fajita Veggies, Sour Cream, Veggie (Includes Guacamole), Guacamole",0.0,,7.5,48.3,USD
Washington D.C.,Chipotle Mexican Grill (5506 Cherrywood Ln Ste G),2020-07-12T22:30:57.000Z,2020-07-12T22:57:13.000Z,completed,Peach Orange Juice,1,"",,,2.85,48.3,USD
Washington D.C.,Methi Indian and Nepalese Cuisine,2020-07-12T16:17:04.000Z,2020-07-12T17:43:00.000Z,completed,Aloo Bodi Tama (Vegan),1,Very Spicy,0.0,,10.95,292.6,USD
Washington D.C.,Methi Indian and Nepalese Cuisine,2020-07-12T16:17:04.000Z,2020-07-12T17:43:00.000Z,completed,Chicken Biryani,1,Mild,0.0,,12.95,292.6,USD
Washington D.C.,Methi Indian and Nepalese Cuisine,2020-07-12T16:17:04.000Z,2020-07-12T17:43:00.000Z,completed,Mango Lassi,8,"",,,4.0,292.6,USD
Washington D.C.,Methi Indian and Nepalese Cuisine,2020-07-12T16:17:04.000Z,2020-07-12T17:43:00.000Z,completed,Roti,3,"",,,2.25,292.6,USD
Washington D.C.,Methi Indian and Nepalese Cuisine,2020-07-12T16:17:04.000Z,2020-07-12T17:43:00.000Z,completed,Vegetable Samosa,1,"",,,4.99,292.6,USD
Washington D.C.,Methi Indian and Nepalese Cuisine,2020-07-12T16:17:04.000Z,2020-07-12T17:43:00.000Z,completed,Chicken Biryani,5,Spicy,0.0,,12.95,292.6,USD
Washington D.C.,Methi Indian and Nepalese Cuisine,2020-07-12T16:17:04.000Z,2020-07-12T17:43:00.000Z,completed,Gulab Jamun,2,"",,,2.95,292.6,USD
Washington D.C.,Methi Indian and Nepalese Cuisine,2020-07-12T16:17:04.000Z,2020-07-12T17:43:00.000Z,completed,Rasmalai,4,"",,,2.95,292.6,USD
Washington D.C.,Methi Indian and Nepalese Cuisine,2020-07-12T16:17:04.000Z,2020-07-12T17:43:00.000Z,completed,Roti,6,"",,,2.25,292.6,USD
Washington D.C.,Methi Indian and Nepalese Cuisine,2020-07-12T16:17:04.000Z,2020-07-12T17:43:00.000Z,completed,Baingan Bharta (Vegetarian),1,Very Spicy,0.0,,11.5,292.6,USD
Washington D.C.,Methi Indian and Nepalese Cuisine,2020-07-12T16:17:04.000Z,2020-07-12T17:43:00.000Z,completed,Bhindi Masala (Vegan),1,Medium,0.0,,11.5,292.6,USD
Washington D.C.,Methi Indian and Nepalese Cuisine,2020-07-12T16:17:04.000Z,2020-07-12T17:43:00.000Z,completed,Butter Chicken,1,Medium,0.0,,12.95,292.6,USD
Washington D.C.,Methi Indian and Nepalese Cuisine,2020-07-12T16:17:04.000Z,2020-07-12T17:43:00.000Z,completed,Jhanne Ko Daal (Vegan),1,Spicy,0.0,,10.95,292.6,USD
Washington D.C.,Methi Indian and Nepalese Cuisine,2020-07-12T16:17:04.000Z,2020-07-12T17:43:00.000Z,completed,Samosa Chaat,2,"",,,6.95,292.6,USD
Washington D.C.,Methi Indian and Nepalese Cuisine,2020-07-12T16:17:04.000Z,2020-07-12T17:43:00.000Z,completed,Vegetable Biryani,1,"Very Spicy, Medium",0.0,,10.95,292.6,USD
Washington D.C.,Methi Indian and Nepalese Cuisine,2020-07-12T16:17:04.000Z,2020-07-12T17:43:00.000Z,completed,Vegetable Biryani,2,Mild,0.0,,10.95,292.6,USD
Washington D.C.,McDonald's® (College Park),2020-07-10T23:43:15.000Z,2020-07-11T00:14:04.000Z,failed,Cheeseburger,1,"Mustard, Salt, Regular Bun, Diced Onions, Mayonnaise, American Cheese, Ice, Ketchup, Large Unsweetened Iced Tea, Meat, Pickle",0.0,,1.39,0.0,USD
Washington D.C.,McDonald's® (College Park),2020-07-10T23:43:15.000Z,2020-07-11T00:14:04.000Z,failed,Cheeseburger,1,Roma Tomato - 2 Slices,0.7,,1.39,0.0,USD
Washington D.C.,McDonald's® (College Park),2020-07-10T23:43:15.000Z,2020-07-11T00:14:04.000Z,failed,Crispy Buttermilk Chicken,1,"Mustard, Shredded Lettuce, Salt, Mayonnaise, Ice, Roma Tomato - 3 Slices, Large Sweet Iced Tea, Artisan Roll, Pickle, Crispy Chicken Filet",0.0,,5.69,0.0,USD
Washington D.C.,McDonald's® (College Park),2020-07-10T23:43:15.000Z,2020-07-11T00:14:04.000Z,failed,Hot and Spicy McChicken,2,American Cheese,0.39,,1.69,0.0,USD
Washington D.C.,McDonald's® (College Park),2020-07-10T23:43:15.000Z,2020-07-11T00:14:04.000Z,failed,Cheeseburger,1,2 Cheeseburger Meal Large,4.6,,1.39,0.0,USD
Washington D.C.,McDonald's® (College Park),2020-07-10T23:43:15.000Z,2020-07-11T00:14:04.000Z,failed,Crispy Buttermilk Chicken,1,Crispy Buttermilk Chicken Meal Large,3.2,,5.69,0.0,USD
Washington D.C.,McDonald's® (College Park),2020-07-10T23:43:15.000Z,2020-07-11T00:14:04.000Z,failed,Hot and Spicy McChicken,2,"Shredded Lettuce, Regular Bun, H N S McChicken Patty, Mayonnaise, Ketchup, Pickle",0.0,,1.69,0.0,USD
Washington D.C.,McDonald's® (College Park),2020-07-10T23:43:15.000Z,2020-07-11T00:14:04.000Z,failed,40 McNuggets,1,"Sweet N Sour Dipping Sauce, Hot Mustard Dipping Sauce, Creamy Ranch Sauce, Spicy Buffalo",0.0,,9.99,0.0,USD
Washington D.C.,McDonald's® (College Park),2020-07-10T23:43:15.000Z,2020-07-11T00:14:04.000Z,failed,Crispy Buttermilk Chicken,1,American Cheese,0.39,,5.69,0.0,USD
Washington D.C.,McDonald's® (College Park),2020-07-10T23:43:15.000Z,2020-07-11T00:14:04.000Z,failed,Crispy Buttermilk Chicken,3,"Shredded Lettuce, Salt, Mayonnaise, Ice, Roma Tomato - 3 Slices, Large Sweet Iced Tea, Artisan Roll, Pickle, Crispy Chicken Filet",0.0,,5.69,0.0,USD
Washington D.C.,McDonald's® (College Park),2020-07-10T23:43:15.000Z,2020-07-11T00:14:04.000Z,failed,Crispy Buttermilk Chicken,3,American Cheese,0.39,,5.69,0.0,USD
Washington D.C.,McDonald's® (College Park),2020-07-10T23:43:15.000Z,2020-07-11T00:14:04.000Z,failed,Crispy Buttermilk Chicken,3,Crispy Buttermilk Chicken Meal Large,3.2,,5.69,0.0,USD
Washington D.C.,Burger King (8889 Centerville Road),2020-07-10T00:27:49.000Z,2020-07-10T00:57:10.000Z,completed,Crispy Chicken Sandwich,2,"",,,5.79,21.94,USD
Washington D.C.,Burger King (8889 Centerville Road),2020-07-10T00:27:49.000Z,2020-07-10T00:57:10.000Z,completed,Iced Tea,1,Sweet - Large,0.1,,2.69,21.94,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2020-07-06T23:26:50.000Z,2020-07-06T23:57:10.000Z,canceled,2 Chicken Chalupas Supreme Combo,4,"Extra Cheese, Extra 3 Cheese Blend",0.57,,11.1,0.0,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2020-07-06T23:26:50.000Z,2020-07-06T23:57:10.000Z,canceled,7-Layer Burrito,4,Chipotle Sauce,0.46,,3.73,0.0,USD
Washington D.C.,Taco Bell (8428 Baltimore Ave.),2020-07-06T23:26:50.000Z,2020-07-06T23:57:10.000Z,canceled,7-Layer Burrito,4,Extra 3 Cheese Blend,0.57,,3.73,0.0,USD
